pkg,file,line,role,vendored,tier,kind,occurrences,name,name_hex,codepoints,valid_utf8,uax31,uax31_profile,invisible,nfc,scripts,mixed_script,multi_script,confusable_ascii,casefold_divergence,case_insensitive_role,uax31_offenders
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,186,other,False,production,T_VARIABLE,5,cosσ,636f73cf83,4,True,True,True,,True,"Greek,Latin",True,True,,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,187,other,False,production,T_VARIABLE,3,σ,cf83,1,True,True,True,,True,Greek,False,False,,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,188,other,False,production,T_VARIABLE,4,sinα,73696eceb1,4,True,True,True,,True,"Greek,Latin",True,True,sina,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,189,other,False,production,T_VARIABLE,6,cosSqα,636f735371ceb1,6,True,True,True,,True,"Greek,Latin",True,True,cosSqa,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,191,other,False,production,T_VARIABLE,11,cos2σM,636f7332cf834d,6,True,True,True,,True,"Common,Greek,Latin",True,True,,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,197,other,False,production,T_VARIABLE,2,λp,cebb70,2,True,True,True,,True,"Greek,Latin",True,True,,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,210,other,False,production,T_VARIABLE,2,Δσ,ce94cf83,2,True,True,True,,True,Greek,False,False,,True,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,220,other,False,production,T_VARIABLE,4,α1,ceb131,2,True,True,True,,True,"Common,Greek",False,False,a1,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingEllipsoidal.php,221,other,False,production,T_VARIABLE,4,α2,ceb132,2,True,True,True,,True,"Common,Greek",False,False,a2,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingSpherical.php,71,other,False,production,T_VARIABLE,6,φ,cf86,1,True,True,True,,True,Greek,False,False,,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingSpherical.php,72,other,False,production,T_VARIABLE,2,λ,cebb,1,True,True,True,,True,Greek,False,False,,False,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingSpherical.php,74,other,False,production,T_VARIABLE,2,Φ,cea6,1,True,True,True,,True,Greek,False,False,,True,False,
mjaschen__phpgeo,mjaschen__phpgeo/src/Bearing/BearingSpherical.php,75,other,False,production,T_VARIABLE,2,Λ,ce9b,1,True,True,True,,True,Greek,False,False,,True,False,
xdebug__xdebug,xdebug__xdebug/tests/debugger/dbgp-property-enum.inc,5,other,False,fixture,T_STRING,1,Gàidhlig,47c3a06964686c6967,8,True,True,True,,True,Latin,False,False,,False,False,
xdebug__xdebug,xdebug__xdebug/tests/debugger/dbgp-property-enum.inc,7,static_member,False,fixture,T_STRING,1,Gàidhlig,47c3a06964686c6967,8,True,True,True,,True,Latin,False,False,,False,False,
nette__database,nette__database/src/Bridges/DatabaseTracy/dist/tab.phtml,11,other,False,production,T_VARIABLE,2,ʟ_tmp,ca9f5f746d70,5,True,True,True,,True,"Common,Latin",False,False,,False,False,
nette__database,nette__database/src/Bridges/DatabaseTracy/dist/panel.phtml,39,other,False,production,T_VARIABLE,4,ʟ_tmp,ca9f5f746d70,5,True,True,True,,True,"Common,Latin",False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,135,other,False,production,T_VARIABLE,10,Γ,ce93,1,True,True,True,,True,Greek,False,False,,True,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,136,other,False,production,T_VARIABLE,10,γ,ceb3,1,True,True,True,,True,Greek,False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,150,other,False,production,T_VARIABLE,11,α,ceb1,1,True,True,True,,True,Greek,False,False,a,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,210,other,False,production,T_VARIABLE,4,_γ,5fceb3,2,True,True,True,,True,"Common,Greek",False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,244,other,False,production,T_VARIABLE,1,β,ceb2,1,True,True,True,,True,Greek,False,False,,False,False,
hoa__compiler,hoa__compiler/Llk/Sampler/Uniform.php,260,static_member,False,production,T_STRING,1,δ,ceb4,1,True,True,True,,True,Greek,False,False,,False,False,
hoa__ustring,hoa__ustring/Test/Unit/Ustring.php,904,other,False,test_code,T_VARIABLE,5,uΣ,75cea3,2,True,True,True,,True,"Greek,Latin",True,True,,True,False,
hoa__ustring,hoa__ustring/Test/Unit/Ustring.php,905,other,False,test_code,T_VARIABLE,7,Σ,cea3,1,True,True,True,,True,Greek,False,False,,True,False,
symfony__symfony,symfony__symfony/src/Symfony/Component/Cache/Traits/ValueWrapper.php,19,class_decl,False,production,T_STRING,1,<invalid utf-8>,a9,0,False,False,False,,False,,False,False,,False,True,
markrogoyski__math-php,markrogoyski__math-php/tests/NumberTheory/IntegerAxiomsTest.php,36,other,False,test_code,T_VARIABLE,2,lcm⟮a、b⟯,6c636de29fae61e3808162e29faf,8,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+3001 IDEOGRAPHIC COMMA; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Sequence/BasicTest.php,18,other,False,test_code,T_VARIABLE,2,a₁,61e28281,2,True,False,False,,True,"Latin,Other",False,True,,False,False,U+2081 SUBSCRIPT ONE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticTest.php,355,other,False,test_code,T_VARIABLE,2,ε,ceb5,1,True,True,True,,True,Greek,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,73,other,False,test_code,T_VARIABLE,2,dr⟮a＋b⟯,6472e29fae61efbc8b62e29faf,7,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+FF0B FULLWIDTH PLUS SIGN; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,74,other,False,test_code,T_VARIABLE,2,dr⟮dr⟮a⟯＋dr⟮b⟯⟯,6472e29fae6472e29fae61e29fafefbc8b6472e29fae62e29fafe29faf,15,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+FF0B FULLWIDTH PLUS SIGN; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,90,other,False,test_code,T_VARIABLE,2,dr⟮ab⟯,6472e29fae6162e29faf,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,91,other,False,test_code,T_VARIABLE,2,dr⟮dr⟮a⟯×dr⟮b⟯⟯,6472e29fae6472e29fae61e29fafc3976472e29fae62e29fafe29faf,15,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00D7 MULTIPLICATION SIGN; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,149,other,False,test_code,T_VARIABLE,2,⟮a mod n⟯ mod n,e29fae61c2a06d6f64c2a06ee29fafc2a06d6f64c2a06e,15,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,150,other,False,test_code,T_VARIABLE,2,a mod n,61c2a06d6f64c2a06e,7,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin",False,False,,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,165,other,False,test_code,T_VARIABLE,2,ˣ,cba3,1,True,True,True,,True,Other,False,False,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,167,other,False,test_code,T_VARIABLE,2,nˣ,6ecba3,2,True,True,True,,True,"Latin,Other",False,True,,False,False,
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,170,other,False,test_code,T_VARIABLE,2,nˣ mod n,6ecba3c2a06d6f64c2a06e,8,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,188,other,False,test_code,T_VARIABLE,2,⟦⟮−a mod n⟯ ＋ ⟮a mod n⟯⟧ mod n,e29fa6e29faee2889261c2a06d6f64c2a06ee29fafc2a0efbc8bc2a0e29fae61c2a06d6f64c2a06ee29fafe29fa7c2a06d6f64c2a06e,30,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27E6 MATHEMATICAL LEFT WHITE SQUARE BRACKET; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+2212 MINUS SIGN; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27E7 MATHEMATICAL RIGHT WHITE SQUARE BRACKET; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,210,other,False,test_code,T_VARIABLE,2,⟮a ＋ b⟯ mod n,e29fae61c2a0efbc8bc2a062e29fafc2a06d6f64c2a06e,13,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,211,other,False,test_code,T_VARIABLE,2,⟦⟮a mod n⟯ ＋ ⟮b mod n⟧⟯ mod n,e29fa6e29fae61c2a06d6f64c2a06ee29fafc2a0efbc8bc2a0e29fae62c2a06d6f64c2a06ee29fa7e29fafc2a06d6f64c2a06e,29,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27E6 MATHEMATICAL LEFT WHITE SQUARE BRACKET; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27E7 MATHEMATICAL RIGHT WHITE SQUARE BRACKET; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,234,other,False,test_code,T_VARIABLE,2,ab mod n,6162c2a06d6f64c2a06e,8,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin",False,False,,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,235,other,False,test_code,T_VARIABLE,2,⟦⟮a mod n⟯⟮b mod n⟧⟯ mod n,e29fa6e29fae61c2a06d6f64c2a06ee29fafe29fae62c2a06d6f64c2a06ee29fa7e29fafc2a06d6f64c2a06e,26,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27E6 MATHEMATICAL LEFT WHITE SQUARE BRACKET; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27E7 MATHEMATICAL RIGHT WHITE SQUARE BRACKET; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,258,other,False,test_code,T_VARIABLE,2,c⟮x mod y⟯,63e29fae78c2a06d6f64c2a079e29faf,10,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Arithmetic/ArithmeticAxiomsTest.php,259,other,False,test_code,T_VARIABLE,2,⟮cx⟯ mod ⟮cy⟯,e29fae6378e29fafc2a06d6f64c2a0e29fae6379e29faf,13,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,52,other,False,test_code,T_VARIABLE,5,a＋b,61efbc8b62,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,53,other,False,test_code,T_VARIABLE,3,b＋a,62efbc8b61,3,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,100,other,False,test_code,T_VARIABLE,3,a ＋ ⟮b ＋ c⟯,61c2a0efbc8bc2a0e29fae62c2a0efbc8bc2a063e29faf,11,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,101,other,False,test_code,T_VARIABLE,3,⟮a ＋ b⟯ ＋ c,e29fae61c2a0efbc8bc2a062e29fafc2a0efbc8bc2a063,11,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,125,other,False,test_code,T_VARIABLE,3,a⟮bc⟯,61e29fae6263e29faf,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,126,other,False,test_code,T_VARIABLE,3,⟮ab⟯c,e29fae6162e29faf63,5,True,False,False,,True,"Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,150,other,False,test_code,T_VARIABLE,3,a⟮b ＋ c⟯,61e29fae62c2a0efbc8bc2a063e29faf,8,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,151,other,False,test_code,T_VARIABLE,3,⟮ab⟯ ＋ ⟮ac⟯,e29fae6162e29fafc2a0efbc8bc2a0e29fae6163e29faf,11,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,175,other,False,test_code,T_VARIABLE,3,⟮a ＋ b⟯c,e29fae61c2a0efbc8bc2a062e29faf63,8,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,176,other,False,test_code,T_VARIABLE,3,⟮ac⟯ ＋ ⟮bc⟯,e29fae6163e29fafc2a0efbc8bc2a0e29fae6263e29faf,11,True,False,False,U+00A0 NO-BREAK SPACE; U+00A0 NO-BREAK SPACE,True,"Common,Latin,Other",False,True,,False,False,U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS; U+00A0 NO-BREAK SPACE; U+FF0B FULLWIDTH PLUS SIGN; U+00A0 NO-BREAK SPACE; U+27EE MATHEMATICAL LEFT FLATTENED PARENTHESIS; U+27EF MATHEMATICAL RIGHT FLATTENED PARENTHESIS
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,197,other,False,test_code,T_VARIABLE,3,a＋0,61efbc8b30,3,True,False,False,,True,"Common,Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
markrogoyski__math-php,markrogoyski__math-php/tests/Expression/PolynomialAxiomsTest.php,198,other,False,test_code,T_VARIABLE,3,zero＋a,7a65726fefbc8b61,6,True,False,False,,True,"Latin,Other",False,True,,False,False,U+FF0B FULLWIDTH PLUS SIGN
